Segmento,Estado,Regiao,IDSubcategoriaProduto,QuantidadeItens,Data,Pais,Nome Estado
Loja Especializada,AM,Norte,402,24,"Wednesday, March 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,403,12,"Wednesday, March 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,201,24,"Wednesday, March 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,202,24,"Wednesday, March 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,203,12,"Wednesday, March 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,204,24,"Wednesday, March 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,205,24,"Wednesday, March 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,801,28,"Wednesday, March 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,302,5,"Saturday, April 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,201,22,"Saturday, April 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,202,22,"Saturday, April 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,203,11,"Saturday, April 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,204,22,"Saturday, April 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,205,22,"Saturday, April 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,401,22,"Saturday, April 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,402,22,"Saturday, April 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,403,11,"Saturday, April 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,801,21,"Saturday, April 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,201,16,"Monday, May 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,202,16,"Monday, May 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,204,16,"Monday, May 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,205,16,"Monday, May 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,401,16,"Monday, May 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,402,16,"Monday, May 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,201,16,"Thursday, June 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,202,16,"Thursday, June 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,204,16,"Thursday, June 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,205,16,"Thursday, June 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,401,16,"Thursday, June 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,402,16,"Thursday, June 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,301,6,"Saturday, July 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,302,6,"Saturday, July 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,601,3,"Saturday, July 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,602,3,"Saturday, July 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,603,6,"Saturday, July 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,604,6,"Saturday, July 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,605,3,"Saturday, July 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,401,12,"Saturday, July 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,402,12,"Saturday, July 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,403,6,"Saturday, July 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,201,12,"Saturday, July 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,202,12,"Saturday, July 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,203,6,"Saturday, July 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,204,12,"Saturday, July 1, 2023",Brazil,Amazonas
Loja Especializada,AM,Norte,205,12,"Saturday, July 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,201,14,"Monday, August 1, 2022",Brazil,Amazonas
Grande Varejista,AM,Norte,202,14,"Monday, August 1, 2022",Brazil,Amazonas
Grande Varejista,AM,Norte,203,7,"Monday, August 1, 2022",Brazil,Amazonas
Grande Varejista,AM,Norte,204,14,"Monday, August 1, 2022",Brazil,Amazonas
Grande Varejista,AM,Norte,205,14,"Monday, August 1, 2022",Brazil,Amazonas
Grande Varejista,AM,Norte,201,14,"Thursday, September 1, 2022",Brazil,Amazonas
Grande Varejista,AM,Norte,202,14,"Thursday, September 1, 2022",Brazil,Amazonas
Grande Varejista,AM,Norte,203,7,"Thursday, September 1, 2022",Brazil,Amazonas
Grande Varejista,AM,Norte,204,14,"Thursday, September 1, 2022",Brazil,Amazonas
Grande Varejista,AM,Norte,205,14,"Thursday, September 1, 2022",Brazil,Amazonas
Grande Varejista,AM,Norte,201,14,"Saturday, October 1, 2022",Brazil,Amazonas
Grande Varejista,AM,Norte,202,14,"Saturday, October 1, 2022",Brazil,Amazonas
Grande Varejista,AM,Norte,203,7,"Saturday, October 1, 2022",Brazil,Amazonas
Grande Varejista,AM,Norte,204,14,"Saturday, October 1, 2022",Brazil,Amazonas
Grande Varejista,AM,Norte,205,14,"Saturday, October 1, 2022",Brazil,Amazonas
Grande Varejista,AM,Norte,401,10,"Tuesday, November 1, 2022",Brazil,Amazonas
Grande Varejista,AM,Norte,402,10,"Tuesday, November 1, 2022",Brazil,Amazonas
Grande Varejista,AM,Norte,403,5,"Tuesday, November 1, 2022",Brazil,Amazonas
Grande Varejista,AM,Norte,401,10,"Thursday, December 1, 2022",Brazil,Amazonas
Grande Varejista,AM,Norte,402,10,"Thursday, December 1, 2022",Brazil,Amazonas
Grande Varejista,AM,Norte,403,5,"Thursday, December 1, 2022",Brazil,Amazonas
Grande Varejista,AM,Norte,401,10,"Sunday, January 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,402,10,"Sunday, January 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,403,5,"Sunday, January 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,201,20,"Wednesday, February 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,202,20,"Wednesday, February 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,203,10,"Wednesday, February 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,204,20,"Wednesday, February 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,205,20,"Wednesday, February 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,801,16,"Wednesday, February 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,401,18,"Wednesday, February 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,402,18,"Wednesday, February 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,403,9,"Wednesday, February 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,801,16,"Wednesday, March 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,401,18,"Wednesday, March 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,402,18,"Wednesday, March 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,403,9,"Wednesday, March 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,201,20,"Wednesday, March 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,202,20,"Wednesday, March 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,203,10,"Wednesday, March 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,204,20,"Wednesday, March 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,205,20,"Wednesday, March 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,401,18,"Saturday, April 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,402,18,"Saturday, April 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,403,9,"Saturday, April 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,201,20,"Saturday, April 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,202,20,"Saturday, April 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,203,10,"Saturday, April 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,204,20,"Saturday, April 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,205,20,"Saturday, April 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,801,16,"Saturday, April 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,401,30,"Monday, May 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,402,30,"Monday, May 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,403,15,"Monday, May 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,601,7,"Monday, May 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,602,7,"Monday, May 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,603,14,"Monday, May 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,604,14,"Monday, May 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,605,14,"Monday, May 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,201,22,"Monday, May 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,202,22,"Monday, May 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,203,11,"Monday, May 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,204,22,"Monday, May 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,205,22,"Monday, May 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,601,7,"Thursday, June 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,602,7,"Thursday, June 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,603,14,"Thursday, June 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,604,14,"Thursday, June 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,605,14,"Thursday, June 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,401,30,"Thursday, June 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,402,30,"Thursday, June 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,201,22,"Thursday, June 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,202,22,"Thursday, June 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,203,11,"Thursday, June 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,204,22,"Thursday, June 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,205,22,"Thursday, June 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,403,15,"Thursday, June 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,201,22,"Saturday, July 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,202,22,"Saturday, July 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,203,11,"Saturday, July 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,204,22,"Saturday, July 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,205,22,"Saturday, July 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,401,30,"Saturday, July 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,402,30,"Saturday, July 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,403,15,"Saturday, July 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,601,7,"Saturday, July 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,602,7,"Saturday, July 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,603,14,"Saturday, July 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,604,14,"Saturday, July 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,605,14,"Saturday, July 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,601,3,"Wednesday, November 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,602,3,"Wednesday, November 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,603,6,"Wednesday, November 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,604,6,"Wednesday, November 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,605,6,"Wednesday, November 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,201,10,"Wednesday, November 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,202,10,"Wednesday, November 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,203,5,"Wednesday, November 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,204,10,"Wednesday, November 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,205,10,"Wednesday, November 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,401,14,"Wednesday, November 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,402,14,"Wednesday, November 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,403,7,"Wednesday, November 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,601,3,"Friday, December 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,602,3,"Friday, December 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,603,6,"Friday, December 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,604,6,"Friday, December 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,605,6,"Friday, December 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,201,10,"Friday, December 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,202,10,"Friday, December 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,203,5,"Friday, December 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,204,10,"Friday, December 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,205,10,"Friday, December 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,401,14,"Friday, December 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,402,14,"Friday, December 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,403,7,"Friday, December 1, 2023",Brazil,Amazonas
Grande Varejista,AM,Norte,201,10,"Monday, January 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,202,10,"Monday, January 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,203,5,"Monday, January 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,204,10,"Monday, January 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,205,10,"Monday, January 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,601,3,"Monday, January 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,602,3,"Monday, January 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,603,6,"Monday, January 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,604,6,"Monday, January 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,605,6,"Monday, January 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,401,14,"Monday, January 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,402,14,"Monday, January 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,403,7,"Monday, January 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,201,54,"Thursday, February 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,202,54,"Thursday, February 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,203,27,"Thursday, February 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,204,54,"Thursday, February 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,205,54,"Thursday, February 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,401,36,"Thursday, February 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,402,36,"Thursday, February 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,403,18,"Thursday, February 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,801,32,"Thursday, February 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,401,36,"Friday, March 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,402,36,"Friday, March 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,403,18,"Friday, March 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,201,54,"Friday, March 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,202,54,"Friday, March 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,203,27,"Friday, March 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,204,54,"Friday, March 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,205,54,"Friday, March 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,801,32,"Friday, March 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,801,32,"Monday, April 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,201,54,"Monday, April 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,202,54,"Monday, April 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,203,27,"Monday, April 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,204,54,"Monday, April 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,205,54,"Monday, April 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,401,36,"Monday, April 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,402,36,"Monday, April 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,403,18,"Monday, April 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,401,34,"Wednesday, May 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,402,34,"Wednesday, May 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,403,17,"Wednesday, May 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,201,22,"Wednesday, May 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,202,22,"Wednesday, May 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,203,11,"Wednesday, May 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,204,22,"Wednesday, May 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,205,22,"Wednesday, May 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,601,6,"Wednesday, May 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,602,6,"Wednesday, May 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,603,12,"Wednesday, May 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,604,12,"Wednesday, May 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,605,12,"Wednesday, May 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,301,6,"Wednesday, May 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,302,6,"Wednesday, May 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,303,3,"Wednesday, May 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,304,6,"Wednesday, May 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,801,16,"Wednesday, May 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,401,34,"Saturday, June 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,402,34,"Saturday, June 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,403,17,"Saturday, June 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,801,16,"Saturday, June 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,601,6,"Saturday, June 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,602,6,"Saturday, June 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,603,12,"Saturday, June 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,604,12,"Saturday, June 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,605,12,"Saturday, June 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,201,22,"Saturday, June 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,202,22,"Saturday, June 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,203,11,"Saturday, June 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,204,22,"Saturday, June 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,205,22,"Saturday, June 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,301,6,"Saturday, June 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,302,6,"Saturday, June 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,303,3,"Saturday, June 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,304,6,"Saturday, June 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,801,16,"Monday, July 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,601,6,"Monday, July 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,602,6,"Monday, July 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,603,12,"Monday, July 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,604,12,"Monday, July 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,605,12,"Monday, July 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,401,34,"Monday, July 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,402,34,"Monday, July 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,403,17,"Monday, July 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,201,22,"Monday, July 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,202,22,"Monday, July 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,203,11,"Monday, July 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,204,22,"Monday, July 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,205,22,"Monday, July 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,301,6,"Monday, July 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,302,6,"Monday, July 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,303,3,"Monday, July 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,304,6,"Monday, July 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,601,6,"Thursday, August 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,602,6,"Thursday, August 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,603,12,"Thursday, August 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,604,12,"Thursday, August 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,605,12,"Thursday, August 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,401,34,"Thursday, August 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,402,34,"Thursday, August 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,403,17,"Thursday, August 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,301,6,"Thursday, August 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,302,6,"Thursday, August 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,303,3,"Thursday, August 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,304,6,"Thursday, August 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,201,16,"Thursday, August 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,202,16,"Thursday, August 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,204,16,"Thursday, August 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,205,16,"Thursday, August 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,201,16,"Sunday, September 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,202,16,"Sunday, September 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,204,16,"Sunday, September 1, 2024",Brazil,Amazonas
Grande Varejista,AM,Norte,205,16,"Sunday, September 1, 2024",Brazil,Amazonas
